arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\tests\template_tests\syntax_tests\test_include.py,IncludeNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_invalid_string.py,InvalidStringTests,8,1,0,11,0,28
clones/django/django\tests\template_tests\syntax_tests\test_list_index.py,ListIndexTests,7,1,0,10,0,21
clones/django/django\tests\template_tests\syntax_tests\test_load.py,LoadTagTests,11,1,0,16,0,55
clones/django/django\tests\template_tests\syntax_tests\test_lorem.py,LoremTagTests,6,1,0,14,0,15
clones/django/django\tests\template_tests\syntax_tests\test_multiline.py,MultilineTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_named_endblock.py,NamedEndblockTests,7,1,0,12,0,21
clones/django/django\tests\template_tests\syntax_tests\test_now.py,NowTagTests,8,1,0,14,0,28
clones/django/django\tests\template_tests\syntax_tests\test_numpy.py,NumpyTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\syntax_tests\test_regroup.py,RegroupTagTests,9,1,0,15,0,36
clones/django/django\tests\template_tests\syntax_tests\test_resetcycle.py,ResetCycleTagTests,11,1,0,18,0,55
clones/django/django\tests\template_tests\syntax_tests\test_setup.py,SetupTests,1,1,0,5,0,0
clones/django/django\tests\template_tests\syntax_tests\test_simple_tag.py,SimpleTagTests,3,1,0,8,0,3
clones/django/django\tests\template_tests\syntax_tests\test_spaceless.py,SpacelessTagTests,6,1,0,9,0,15
clones/django/django\tests\template_tests\syntax_tests\test_static.py,StaticTagTests,11,1,0,16,0,55
clones/django/django\tests\template_tests\syntax_tests\test_static.py,StaticNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_template_tag.py,TemplateTagTests,12,1,0,17,0,66
clones/django/django\tests\template_tests\syntax_tests\test_url.py,UrlTagTests,47,1,0,56,0,1081
clones/django/django\tests\template_tests\syntax_tests\test_url.py,URLNodeTest,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\test_verbatim.py,VerbatimTagTests,6,1,0,11,0,15
clones/django/django\tests\template_tests\syntax_tests\test_width_ratio.py,WidthRatioTagTests,26,1,0,32,0,325
clones/django/django\tests\template_tests\syntax_tests\test_with.py,WithTagTests,7,1,0,11,0,21
clones/django/django\tests\template_tests\syntax_tests\test_with.py,WithNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\base.py,MultipleLocaleActivationTestCase,2,1,0,4,0,1
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,I18nBlockTransTagTests,36,1,0,43,0,630
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,TranslationBlockTranslateTagTests,4,1,1,16,1,6
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,TranslationBlockTransnTagTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,MultipleLocaleActivationBlockTranslateTests,5,1,1,13,1,10
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,MultipleLocaleActivationBlockTransTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,MiscTests,3,1,1,12,1,3
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,MiscBlockTranslationTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_blocktranslate.py,BlockTranslateNodeTests,1,1,0,5,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_filters.py,I18nFiltersTests,3,1,0,7,0,3
clones/django/django\tests\template_tests\syntax_tests\i18n\test_get_available_languages.py,GetAvailableLanguagesTagTests,2,1,0,6,0,1
clones/django/django\tests\template_tests\syntax_tests\i18n\test_get_current_language.py,I18nGetCurrentLanguageTagTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_get_current_language_bidi.py,I18nGetCurrentLanguageBidiTagTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_get_language_info.py,I18nGetLanguageInfoTagTests,4,1,0,9,0,6
clones/django/django\tests\template_tests\syntax_tests\i18n\test_get_language_info_list.py,GetLanguageInfoListTests,4,1,0,9,0,6
clones/django/django\tests\template_tests\syntax_tests\i18n\test_language.py,I18nLanguageTagTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,I18nTransTagTests,19,1,0,26,0,171
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,TranslationTransTagTests,2,1,1,12,1,1
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,TranslationTranslateTagTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,MultipleLocaleActivationTransTagTests,5,1,1,13,1,10
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,MultipleLocaleActivationTranslateTagTests,0,2,0,0,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_translate.py,LocalizeNodeTests,1,1,0,4,0,0
clones/django/django\tests\template_tests\syntax_tests\i18n\test_underscore_syntax.py,MultipleLocaleActivationTests,10,1,0,15,0,45
clones/django/django\tests\template_tests\syntax_tests\i18n\test_underscore_syntax.py,I18nStringLiteralTests,4,1,0,8,0,6
clones/django/django\tests\template_tests\templatetags\custom.py,CounterNode,2,1,0,3,0,1
clones/django/django\tests\template_tests\templatetags\tag_27584.py,BadNode,1,1,0,2,0,0
clones/django/django\tests\template_tests\templatetags\testtags.py,EchoNode,2,1,0,3,0,1
clones/django/django\tests\test_client\auth_backends.py,TestClientBackend,0,1,0,0,0,0
clones/django/django\tests\test_client\auth_backends.py,BackendWithoutGetUserMethod,0,1,0,0,0,0
clones/django/django\tests\test_client\tests.py,ClientTest,86,1,0,131,0,3652
clones/django/django\tests\test_client\tests.py,CSRFEnabledClientTests,1,1,0,4,0,0
clones/django/django\tests\test_client\tests.py,CustomTestClient,0,1,0,0,0,0
clones/django/django\tests\test_client\tests.py,CustomTestClientTest,1,1,0,3,0,0
clones/django/django\tests\test_client\tests.py,RequestFactoryTest,3,1,0,13,0,3
clones/django/django\tests\test_client\tests.py,AsyncClientTest,0,1,0,0,0,0
clones/django/django\tests\test_client\tests.py,AsyncRequestFactoryTest,2,1,0,6,0,1
clones/django/django\tests\test_client\test_conditional_content_removal.py,ConditionalContentTests,1,1,0,8,0,0
clones/django/django\tests\test_client\test_fakepayload.py,FakePayloadTests,1,1,0,5,0,0
clones/django/django\tests\test_client\views.py,TestForm,1,1,0,3,0,0
clones/django/django\tests\test_client\views.py,BaseTestFormSet,1,1,0,4,0,0
clones/django/django\tests\test_client\views.py,_ViewManager,2,1,0,8,0,1
clones/django/django\tests\test_client\views.py,TwoArgException,1,1,0,1,0,0
clones/django/django\tests\test_client_regress\auth_backends.py,CustomUserBackend,2,1,0,5,0,1
clones/django/django\tests\test_client_regress\models.py,CustomUser,0,1,0,0,0,0
clones/django/django\tests\test_client_regress\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\test_client_regress\session.py,SessionStore,6,1,0,10,0,15
clones/django/django\tests\test_client_regress\tests.py,TestDataMixin,1,1,6,2,0,0
clones/django/django\tests\test_client_regress\tests.py,AssertContainsTests,11,1,0,22,0,55
clones/django/django\tests\test_client_regress\tests.py,AssertTemplateUsedTests,4,2,0,12,0,6
clones/django/django\tests\test_client_regress\tests.py,AssertRedirectsTests,20,1,0,37,0,190
clones/django/django\tests\test_client_regress\tests.py,AssertFormErrorTests,5,1,0,11,0,10
clones/django/django\tests\test_client_regress\tests.py,AssertFormsetErrorTests,13,1,0,19,0,78
clones/django/django\tests\test_client_regress\tests.py,LoginTests,1,2,0,6,0,0
clones/django/django\tests\test_client_regress\tests.py,SessionEngineTests,1,2,0,5,0,0
clones/django/django\tests\test_client_regress\tests.py,URLEscapingTests,4,1,0,8,0,6
clones/django/django\tests\test_client_regress\tests.py,ExceptionTests,1,2,0,5,0,0
clones/django/django\tests\test_client_regress\tests.py,TemplateExceptionTests,1,1,0,6,0,0
clones/django/django\tests\test_client_regress\tests.py,UrlconfSubstitutionTests,1,1,0,3,0,0
clones/django/django\tests\test_client_regress\tests.py,zzUrlconfSubstitutionTests,1,1,0,3,0,0
clones/django/django\tests\test_client_regress\tests.py,ContextTests,6,2,0,18,0,15
clones/django/django\tests\test_client_regress\tests.py,SessionTests,9,2,0,22,0,36
clones/django/django\tests\test_client_regress\tests.py,RequestMethodTests,7,1,0,16,0,21
clones/django/django\tests\test_client_regress\tests.py,RequestMethodStringDataTests,10,1,0,19,0,45
clones/django/django\tests\test_client_regress\tests.py,QueryStringTests,2,1,0,7,0,1
clones/django/django\tests\test_client_regress\tests.py,PayloadEncodingTests,4,1,0,7,0,6
clones/django/django\tests\test_client_regress\tests.py,DummyFile,2,1,0,2,0,1
clones/django/django\tests\test_client_regress\tests.py,UploadedFileEncodingTest,2,1,0,6,0,1
clones/django/django\tests\test_client_regress\tests.py,RequestHeadersTest,2,1,0,5,0,1
clones/django/django\tests\test_client_regress\tests.py,ReadLimitedStreamTest,5,1,0,8,0,10
clones/django/django\tests\test_client_regress\tests.py,RequestFactoryStateTest,4,1,0,9,0,6
clones/django/django\tests\test_client_regress\tests.py,RequestFactoryEnvironmentTests,2,1,0,6,0,1
clones/django/django\tests\test_client_regress\views.py,CustomTestException,0,1,0,0,0,0
clones/django/django\tests\test_exceptions\test_validation_error.py,TestValidationError,5,1,0,13,0,10
clones/django/django\tests\test_runner\models.py,Person,0,1,0,0,0,0
clones/django/django\tests\test_runner\models.py,ThroughBase,0,1,1,0,0,0
clones/django/django\tests\test_runner\models.py,Through,0,2,0,0,0,0
clones/django/django\tests\test_runner\models.py,B,0,1,0,0,0,0
clones/django/django\tests\test_runner\runner.py,CustomOptionsTestRunner,3,1,0,7,0,3
clones/django/django\tests\test_runner\tests.py,MySuite,3,1,0,4,0,3
clones/django/django\tests\test_runner\tests.py,TestSuiteTests,18,1,0,42,1,147
clones/django/django\tests\test_runner\tests.py,DependencyOrderingTests,5,1,0,10,0,10
clones/django/django\tests\test_runner\tests.py,MockTestRunner,1,1,0,3,0,0
clones/django/django\tests\test_runner\tests.py,ManageCommandTests,3,1,0,9,0,3
clones/django/django\tests\test_runner\tests.py,ManageCommandParallelTests,8,1,0,16,0,28
clones/django/django\tests\test_runner\tests.py,CustomTestRunnerOptionsSettingsTests,5,1,0,11,1,10
clones/django/django\tests\test_runner\tests.py,CustomTestRunnerOptionsCmdlineTests,4,1,0,12,1,6
clones/django/django\tests\test_runner\tests.py,Ticket17477RegressionTests,2,1,0,7,1,1
clones/django/django\tests\test_runner\tests.py,SQLiteInMemoryTestDbs,1,1,0,13,1,0
clones/django/django\tests\test_runner\tests.py,DummyBackendTest,1,1,0,6,2,0
clones/django/django\tests\test_runner\tests.py,AliasedDefaultTestSetupTest,1,1,0,6,2,0
clones/django/django\tests\test_runner\tests.py,SetupDatabasesTests,6,1,0,16,2,15
clones/django/django\tests\test_runner\tests.py,AutoIncrementResetTest,3,1,0,8,0,3
clones/django/django\tests\test_runner\tests.py,EmptyDefaultDatabaseTest,1,1,0,5,0,0
clones/django/django\tests\test_runner\tests.py,RunTestsExceptionHandlingTests,3,1,0,9,0,3
clones/django/django\tests\test_runner\tests.py,NoOpTestRunner,5,1,0,5,0,10
clones/django/django\tests\test_runner\tests.py,DiscoverRunnerExtraTestsDeprecationTests,3,1,0,9,0,3
clones/django/django\tests\test_runner\test_debug_sql.py,TestDebugSQL,4,1,0,24,0,6
clones/django/django\tests\test_runner\test_debug_sql.py,PassingTest,1,1,0,3,0,0
clones/django/django\tests\test_runner\test_debug_sql.py,FailingTest,1,1,0,4,0,0
clones/django/django\tests\test_runner\test_debug_sql.py,ErrorTest,1,1,0,3,0,0
clones/django/django\tests\test_runner\test_debug_sql.py,ErrorSetUpTestDataTest,2,1,0,2,0,1
clones/django/django\tests\test_runner\test_debug_sql.py,PassingSubTest,1,1,0,4,0,0
clones/django/django\tests\test_runner\test_debug_sql.py,FailingSubTest,1,1,0,5,0,0
clones/django/django\tests\test_runner\test_debug_sql.py,ErrorSubTest,1,1,0,4,0,0
clones/django/django\tests\test_runner\test_discover_runner.py,DiscoverRunnerParallelArgumentTests,9,1,0,20,0,36
clones/django/django\tests\test_runner\test_discover_runner.py,DiscoverRunnerTests,55,1,0,111,0,1484
clones/django/django\tests\test_runner\test_discover_runner.py,DiscoverRunnerGetDatabasesTests,9,1,0,20,0,35
clones/django/django\tests\test_runner\test_parallel.py,ExceptionThatFailsUnpickling,1,1,0,3,0,0
clones/django/django\tests\test_runner\test_parallel.py,ParallelTestRunnerTest,1,1,0,4,0,0
clones/django/django\tests\test_runner\test_parallel.py,SampleFailingSubtest,1,1,0,4,0,0
clones/django/django\tests\test_runner\test_parallel.py,RemoteTestResultTest,10,1,0,34,0,45
clones/django/django\tests\test_runner\test_shuffler.py,ShufflerTests,11,1,0,24,0,55
clones/django/django\tests\test_runner_apps\buffer\tests_buffer.py,WriteToStdoutStderrTestCase,2,1,0,4,0,1
clones/django/django\tests\test_runner_apps\databases\tests.py,NoDatabaseTests,1,1,4,1,0,0
clones/django/django\tests\test_runner_apps\databases\tests.py,DefaultDatabaseTests,0,2,0,0,0,0
clones/django/django\tests\test_runner_apps\databases\tests.py,DefaultDatabaseSerializedTests,0,2,0,0,0,0
clones/django/django\tests\test_runner_apps\databases\tests.py,OtherDatabaseTests,0,2,0,0,0,0
clones/django/django\tests\test_runner_apps\databases\tests.py,AllDatabasesTests,0,2,0,0,0,0
clones/django/django\tests\test_runner_apps\failures\tests_failures.py,FailureTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\failures\tests_failures.py,ErrorTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\failures\tests_failures.py,ExpectedFailureTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\failures\tests_failures.py,UnexpectedSuccessTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\sample\pattern_tests.py,Test,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\sample\tests_sample.py,TestVanillaUnittest,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\sample\tests_sample.py,TestDjangoTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\sample\tests_sample.py,TestZimpleTestCase,1,1,0,2,0,0
clones/django/django\tests\test_runner_apps\sample\tests_sample.py,EmptyTestCase,0,1,0,0,0,0
clones/django/django\tests\test_runner_apps\sample\tests\tests.py,Test,1,1,0,1,0,0
clones/django/django\tests\test_runner_apps\simple\tests.py,DjangoCase1,2,1,0,2,0,1
clones/django/django\tests\test_runner_apps\simple\tests.py,DjangoCase2,2,1,0,2,0,1
clones/django/django\tests\test_runner_apps\simple\tests.py,SimpleCase1,2,1,0,2,0,1
clones/django/django\tests\test_runner_apps\simple\tests.py,SimpleCase2,2,1,0,2,0,1
clones/django/django\tests\test_runner_apps\simple\tests.py,UnittestCase1,2,1,0,2,0,1
clones/django/django\tests\test_runner_apps\simple\tests.py,UnittestCase2,3,1,0,3,0,3
clones/django/django\tests\test_runner_apps\tagged\tests.py,TaggedTestCase,2,1,0,4,0,1
clones/django/django\tests\test_runner_apps\tagged\tests_inheritance.py,FooBase,0,1,2,0,0,0
clones/django/django\tests\test_runner_apps\tagged\tests_inheritance.py,Foo,2,2,0,3,0,1
clones/django/django\tests\test_runner_apps\tagged\tests_inheritance.py,FooBar,2,2,0,3,0,1
clones/django/django\tests\test_utils\models.py,Car,0,1,0,0,0,0
clones/django/django\tests\test_utils\models.py,Person,0,1,0,0,0,0
clones/django/django\tests\test_utils\models.py,PossessedCar,0,1,0,0,0,0
clones/django/django\tests\test_utils\tests.py,SkippingTestCase,3,1,0,11,0,3
clones/django/django\tests\test_utils\tests.py,SkippingClassTestCase,2,1,0,17,0,1
clones/django/django\tests\test_utils\tests.py,AssertNumQueriesTests,2,1,0,6,0,1
clones/django/django\tests\test_utils\tests.py,AssertNumQueriesUponConnectionTests,1,1,0,9,0,0
clones/django/django\tests\test_utils\tests.py,AssertQuerysetEqualTests,11,1,0,28,0,55
clones/django/django\tests\test_utils\tests.py,CaptureQueriesContextManagerTests,6,1,0,15,0,15
clones/django/django\tests\test_utils\tests.py,AssertNumQueriesContextManagerTests,3,1,0,9,0,3
clones/django/django\tests\test_utils\tests.py,AssertTemplateUsedContextManagerTests,6,1,0,12,0,15
clones/django/django\tests\test_utils\tests.py,HTMLEqualTests,19,1,0,35,0,171
clones/django/django\tests\test_utils\tests.py,JSONEqualTests,7,1,0,10,0,21
clones/django/django\tests\test_utils\tests.py,XMLEqualTests,12,1,0,18,0,66
clones/django/django\tests\test_utils\tests.py,SkippingExtraTests,2,1,0,6,0,1
clones/django/django\tests\test_utils\tests.py,AssertRaisesMsgTest,2,1,0,5,0,1
clones/django/django\tests\test_utils\tests.py,AssertWarnsMessageTests,4,1,0,8,0,6
clones/django/django\tests\test_utils\tests.py,AssertNoLogsTest,7,1,0,18,1,20
clones/django/django\tests\test_utils\tests.py,AssertFieldOutputTests,2,1,0,4,0,1
clones/django/django\tests\test_utils\tests.py,AssertURLEqualTests,4,1,0,9,0,6
clones/django/django\tests\test_utils\tests.py,TestForm,5,1,0,10,0,9
clones/django/django\tests\test_utils\tests.py,TestFormset,3,1,0,6,0,3
clones/django/django\tests\test_utils\tests.py,AssertFormErrorTests,15,1,0,22,2,105
clones/django/django\tests\test_utils\tests.py,AssertFormsetErrorTests,17,1,0,24,2,136
clones/django/django\tests\test_utils\tests.py,FirstUrls,0,1,0,0,0,0
clones/django/django\tests\test_utils\tests.py,SecondUrls,0,1,0,0,0,0
